Item Code / SKU,Item Key,Supplier Name,Assigned Supplier ID,Assigned Supplier Name,Supplier Source,Is Discontinued,Discontinued Date,Discontinued Reason,Item Name,Category / Size / Type,Total Sales Qty,Overall Monthly Velocity Qty,Recent Period Sales Qty,Recent Monthly Velocity Qty,Weighted Velocity Qty,Velocity Percentile,Velocity Class,Sales Frequency %,Recent Sales Frequency %,Older Avg Monthly Sales Qty,Recent Avg Monthly Sales Qty,Trend Change %,Sales Trend,Monthly Sales Std Dev,Sales CV,Consistency Class,Current Stock Qty,Stock Coverage Months,Recent Stock Coverage Months,Relevant Velocity Qty,Suggested Target Cover Months,Required Stock Qty,Exact Purchase Requirement Qty,Box / Pack Quantity,Rounded PO Qty,Final PO Quantity,Stock After PO Qty,Stock Cover After PO Months,Extra Stock Due To Rounding,Overstock After PO Flag,Purchase Price,Estimated Purchase Value,Purchase Priority,Stock Risk Level,PO Optimization Decision,Budget Priority Score,Included In Budget PO,Deferred Reason,Budget Approved PO Quantity,Budget Approved PO Value,Reason for Recommendation,Target Stock Cover,Reason
VB-1263HG(0.5MMX22MM),VB-1263HG(0.5MMX22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-1263HG(0.5MMX22MM),,9750.0,243.75,3350.0,558.3333333333334,463.9583333333333,85.8267716535433,Fast Moving,15.0,50.0,188.23529411764707,558.3333333333334,196.61458333333331,Strong Upward Trend,654.196267499484,2.683882123074806,Irregular,7250.0,29.743589743589745,12.985074626865671,558.3333333333334,3.0,1675.0,0.0,1300.0,0.0,0.0,7250.0,12.985074626865671,0.0,Yes,4.96,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,1058.3333333333335,Yes,,0.0,0.0,Fast Moving; Strong Upward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 3.0 months,,
VB-1291 ELECTRIC BLUE (0.45MMX22MM),VB-1291 ELECTRIC BLUE (0.45MMX22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-1291 ELECTRIC BLUE (0.45MMX22MM),,5150.0,128.75,0.0,0.0,38.625,25.196850393700785,Dormant,35.0,0.0,151.47058823529412,0.0,-100.0,Dormant Item,201.56041914052113,1.5655178185671543,Dormant,0.0,0.0,,0.0,0.0,0.0,0.0,1300.0,0.0,0.0,0.0,0.0,0.0,No,2.71,0.0,No Purchase,Low Stock Risk,Enough Stock / No Purchase,0.0,Yes,,0.0,0.0,Dormant; Dormant Item; Dormant; Low Stock Risk; Enough Stock / No Purchase,,
VB-1299 NAVY BLUE (0.45MMX22MM),VB-1299 NAVY BLUE (0.45MMX22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-1299 NAVY BLUE (0.45MMX22MM),,4100.0,102.5,0.0,0.0,30.75,21.25984251968504,Dormant,37.5,0.0,120.58823529411765,0.0,-100.0,Dormant Item,216.8982982756476,2.1160809587868057,Dormant,6700.0,65.36585365853658,,0.0,0.0,0.0,0.0,1300.0,0.0,0.0,6700.0,0.0,0.0,No,2.71,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-1500.0,Yes,,0.0,0.0,Dormant; Dormant Item; Dormant; Overstock Risk; Enough Stock / No Purchase,,
VB-1313MT(0.45MMX22MM),VB-1313MT(0.45MMX22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-1313MT(0.45MMX22MM),,22050.0,551.25,2500.0,416.6666666666667,457.0416666666667,85.03937007874016,Fast Moving,40.0,50.0,575.0,416.6666666666667,-27.536231884057965,Downward Trend,849.1690885952225,1.5404427911024445,Irregular,6000.0,10.884353741496598,14.399999999999999,416.6666666666667,2.0,833.3333333333334,0.0,1300.0,0.0,0.0,6000.0,14.399999999999999,0.0,Yes,2.71,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,916.6666666666665,Yes,,0.0,0.0,Fast Moving; Downward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 2.0 months; recent velocity used because sales are declining,,
VB-1401MT (0.45X22MM),VB-1401MT (0.45X22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-1401MT (0.45X22MM),,21200.0,530.0,2950.0,491.6666666666667,503.1666666666667,86.61417322834646,Fast Moving,30.0,50.0,536.7647058823529,491.6666666666667,-8.401826484018258,Stable Trend,976.5717114950176,1.8425881348962596,Irregular,3700.0,6.981132075471698,7.525423728813559,503.1666666666667,2.5,1257.9166666666667,0.0,1300.0,0.0,0.0,3700.0,7.353428287512421,0.0,Yes,3.1,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,991.6666666666665,Yes,,0.0,0.0,Fast Moving; Stable Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 2.5 months,,
VB-1401MT(0.5MMX40MM),VB-1401MT(0.5MMX40MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-1401MT(0.5MMX40MM),,700.0,17.5,300.0,50.0,40.25,26.37795275590551,Slow Moving,12.5,33.33333333333333,11.764705882352942,50.0,324.99999999999994,Strong Upward Trend,50.06406152531231,2.860803515732132,Irregular,2100.0,120.0,42.0,50.0,1.0,50.0,0.0,750.0,0.0,0.0,2100.0,42.0,0.0,Yes,6.3,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-1150.0,Yes,,0.0,0.0,Slow Moving; Strong Upward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 1.0 months,,
VB-1698 {0.45X22MM},VB-1698 {0.45X22MM},RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-1698 {0.45X22MM},,5950.0,148.75,1500.0,250.0,219.625,66.14173228346458,Medium Moving,20.0,50.0,130.88235294117646,250.0,91.0112359550562,Strong Upward Trend,386.21893286394453,2.5964298007660136,Irregular,6850.0,46.05042016806723,27.4,250.0,2.5,625.0,0.0,1300.0,0.0,0.0,6850.0,27.4,0.0,Yes,3.05,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-250.0,Yes,,0.0,0.0,Medium Moving; Strong Upward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 2.5 months,,
VB-1803 ASH DARK(0.45MMX22MM),VB-1803 ASH DARK(0.45MMX22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-1803 ASH DARK(0.45MMX22MM),,16350.0,408.75,1350.0,225.0,280.125,71.65354330708661,Medium Moving,45.0,50.0,441.1764705882353,225.0,-49.0,Downward Trend,581.8722544621116,1.4235406836993556,Irregular,7350.0,17.98165137614679,32.666666666666664,225.0,1.5,337.5,0.0,1300.0,0.0,0.0,7350.0,32.666666666666664,0.0,Yes,3.05,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-275.0,Yes,,0.0,0.0,Medium Moving; Downward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 1.5 months; recent velocity used because sales are declining,,
VB-1804{0.45X22MM},VB-1804{0.45X22MM},RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-1804{0.45X22MM},,4250.0,106.25,2650.0,441.6666666666667,341.0416666666667,76.37795275590551,Fast Moving,15.0,33.33333333333333,47.05882352941177,441.6666666666667,838.5416666666666,Strong Upward Trend,385.83700225314357,3.6314070800295863,Irregular,4050.0,38.11764705882353,9.169811320754716,441.6666666666667,3.0,1325.0,0.0,1300.0,0.0,0.0,4050.0,9.169811320754716,0.0,Yes,3.05,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,941.6666666666665,Yes,,0.0,0.0,Fast Moving; Strong Upward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 3.0 months,,
VB-1815 (0.45MMX22MM),VB-1815 (0.45MMX22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-1815 (0.45MMX22MM),,9550.0,238.75,1100.0,183.33333333333334,199.95833333333334,64.1732283464567,Medium Moving,45.0,33.33333333333333,248.52941176470588,183.33333333333334,-26.232741617356996,Downward Trend,329.0404659082652,1.3781799619194355,Irregular,8000.0,33.50785340314136,43.63636363636363,183.33333333333334,1.5,275.0,0.0,1300.0,0.0,0.0,8000.0,43.63636363636363,0.0,Yes,3.48,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-316.66666666666674,Yes,,0.0,0.0,Medium Moving; Downward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 1.5 months; recent velocity used because sales are declining,,
VB-1873 (0.45X22MM),VB-1873 (0.45X22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-1873 (0.45X22MM),,44250.0,1106.25,8600.0,1433.3333333333333,1335.2083333333333,94.88188976377953,Very Fast Moving,25.0,50.0,1048.5294117647059,1433.3333333333333,36.69939223936419,Upward Trend,2121.9604958985087,1.9181563804732282,Irregular,10600.0,9.581920903954803,7.395348837209303,1433.3333333333333,3.5,5016.666666666666,0.0,1300.0,0.0,0.0,10600.0,7.395348837209303,0.0,Yes,3.48,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,2933.333333333333,Yes,,0.0,0.0,Very Fast Moving; Upward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 3.5 months,,
VB-19070(0.45MMX22MM),VB-19070(0.45MMX22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-19070(0.45MMX22MM),,36300.0,907.5,12400.0,2066.6666666666665,1718.9166666666665,96.8503937007874,Very Fast Moving,25.0,50.0,702.9411764705883,2066.6666666666665,194.00278940027889,Strong Upward Trend,1784.3173656999647,1.9661899346556084,Irregular,6050.0,6.666666666666667,2.92741935483871,2066.6666666666665,3.5,7233.333333333333,1183.333333333333,1300.0,1300.0,1300.0,7350.0,3.556451612903226,116.66666666666697,No,3.48,4524.0,High,Medium Stock Risk,Purchase Optimized,13062.142666666667,Yes,,1300.0,4524.0,Very Fast Moving; Strong Upward Trend; Irregular; Medium Stock Risk; Purchase Optimized; dynamic cover 3.5 months,,
VB-19071 (0.45X22MM),VB-19071 (0.45X22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-19071 (0.45X22MM),,15250.0,381.25,2650.0,441.6666666666667,423.5416666666667,81.88976377952756,Fast Moving,30.0,50.0,370.5882352941176,441.6666666666667,19.17989417989419,Stable Trend,719.3023240149676,1.886694620367128,Irregular,8450.0,22.16393442622951,19.132075471698112,423.5416666666667,2.5,1058.8541666666667,0.0,1300.0,0.0,0.0,8450.0,19.950811608460402,0.0,Yes,3.05,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,941.6666666666665,Yes,,0.0,0.0,Fast Moving; Stable Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 2.5 months,,
VB-19074 (0.45X22MM),VB-19074 (0.45X22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-19074 (0.45X22MM),,9500.0,237.5,1450.0,241.66666666666666,240.41666666666666,68.11023622047244,Medium Moving,27.5,50.0,236.76470588235293,241.66666666666666,2.0703933747412027,Stable Trend,526.8131084948924,2.2181604568205997,Irregular,16500.0,69.47368421052632,68.27586206896552,240.41666666666666,2.0,480.8333333333333,0.0,1300.0,0.0,0.0,16500.0,68.63084922010398,0.0,Yes,3.05,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-258.33333333333326,Yes,,0.0,0.0,Medium Moving; Stable Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 2.0 months,,
VB-19079 (0.45X22MM),VB-19079 (0.45X22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-19079 (0.45X22MM),,8300.0,207.5,1250.0,208.33333333333334,208.08333333333334,64.96062992125984,Medium Moving,25.0,50.0,207.35294117647058,208.33333333333334,0.47281323877069426,Stable Trend,443.40610545974033,2.136896893781881,Irregular,12350.0,59.51807228915663,59.279999999999994,208.08333333333334,2.0,416.1666666666667,0.0,1300.0,0.0,0.0,12350.0,59.35122146575891,0.0,Yes,3.05,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-291.66666666666674,Yes,,0.0,0.0,Medium Moving; Stable Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 2.0 months,,
VB-2011MT (0.45X22MM),VB-2011MT (0.45X22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-2011MT (0.45X22MM),,1700.0,42.5,100.0,16.666666666666668,24.416666666666664,18.89763779527559,Slow Moving,17.5,16.666666666666664,47.05882352941177,16.666666666666668,-64.58333333333334,Strong Downward Trend,130.8502765445869,3.0788300363432213,Irregular,-100.0,-2.3529411764705883,-6.0,16.666666666666668,0.0,0.0,100.0,1300.0,0.0,0.0,-100.0,-6.0,0.0,No,2.71,0.0,No Purchase,Low Stock Risk,Dormant / No Purchase,316.6666666666667,Yes,,0.0,0.0,Slow Moving; Strong Downward Trend; Irregular; Low Stock Risk; Dormant / No Purchase; recent velocity used because sales are declining,,
VB-2012 MT(0.45X22MM),VB-2012 MT(0.45X22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-2012 MT(0.45X22MM),,350.0,8.75,0.0,0.0,2.625,5.511811023622047,Dormant,10.0,0.0,10.294117647058824,0.0,-100.0,Dormant Item,27.473763708449052,3.1398587095370347,Dormant,6250.0,714.2857142857143,,0.0,0.0,0.0,0.0,1300.0,0.0,0.0,6250.0,0.0,0.0,No,2.71,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-1500.0,Yes,,0.0,0.0,Dormant; Dormant Item; Dormant; Overstock Risk; Enough Stock / No Purchase,,
VB-2890 MT(0.45X22MM),VB-2890 MT(0.45X22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-2890 MT(0.45X22MM),,2650.0,66.25,1000.0,166.66666666666666,136.54166666666666,57.874015748031496,Medium Moving,15.0,50.0,48.529411764705884,166.66666666666666,243.4343434343434,Strong Upward Trend,171.86290750001575,2.5941570943398604,Irregular,3850.0,58.113207547169814,23.1,166.66666666666666,2.5,416.66666666666663,0.0,1300.0,0.0,0.0,3850.0,23.1,0.0,Yes,3.05,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-333.33333333333326,Yes,,0.0,0.0,Medium Moving; Strong Upward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 2.5 months,,
VB-2891-MT-WOOD-0.45*22,VB-2891-MT-WOOD-0.45*22,RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-2891-MT-WOOD-0.45*22,,14900.0,372.5,14900.0,2483.3333333333335,1850.0833333333333,97.24409448818898,Very Fast Moving,7.5,50.0,0.0,2483.3333333333335,0.0,New Moving Item,1432.048470029147,3.844425422897039,Irregular,10050.0,26.97986577181208,4.046979865771812,2483.3333333333335,3.5,8691.666666666668,0.0,,0.0,0.0,10050.0,4.046979865771812,0.0,No,3.48,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,3983.333333333334,Yes,,0.0,0.0,Very Fast Moving; New Moving Item; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 3.5 months,,
VB-2892 MT(.45X22MM),VB-2892 MT(.45X22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-2892 MT(.45X22MM),,41500.0,1037.5,31600.0,5266.666666666667,3997.9166666666665,98.81889763779527,Very Fast Moving,15.0,50.0,291.1764705882353,5266.666666666667,1708.754208754209,Strong Upward Trend,2899.6186751948026,2.794813180910653,Irregular,10600.0,10.216867469879517,2.0126582278481013,5266.666666666667,3.5,18433.333333333336,7833.333333333336,1300.0,9100.0,9100.0,19700.0,3.740506329113924,1266.6666666666642,No,3.48,31668.0,No Purchase,Overstock Risk,Purchase Optimized,6734.998666666668,Yes,,9100.0,31668.0,Very Fast Moving; Strong Upward Trend; Irregular; Overstock Risk; Purchase Optimized; dynamic cover 3.5 months,,
VB-2892 MT(.8X22MM),VB-2892 MT(.8X22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-2892 MT(.8X22MM),,350.0,8.75,350.0,58.333333333333336,43.458333333333336,28.1496062992126,Slow Moving,2.5,16.666666666666664,0.0,58.333333333333336,0.0,New Moving Item,55.339859052946636,6.324555320336758,One-time Sale,2650.0,302.85714285714283,45.42857142857142,58.333333333333336,1.0,58.333333333333336,0.0,750.0,0.0,0.0,2650.0,45.42857142857142,0.0,Yes,7.5,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-1141.6666666666667,Yes,,0.0,0.0,Slow Moving; New Moving Item; One-time Sale; Overstock Risk; Enough Stock / No Purchase; dynamic cover 1.0 months,,
VB-30029 (0.45MMX22MM),VB-30029 (0.45MMX22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-30029 (0.45MMX22MM),,6050.0,151.25,550.0,91.66666666666667,109.54166666666667,51.574803149606296,Medium Moving,25.0,33.33333333333333,161.76470588235293,91.66666666666667,-43.33333333333332,Downward Trend,318.74905731383984,2.1074317838931558,Irregular,8450.0,55.86776859504132,92.18181818181817,91.66666666666667,1.5,137.5,0.0,1300.0,0.0,0.0,8450.0,92.18181818181817,0.0,Yes,3.05,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-408.33333333333326,Yes,,0.0,0.0,Medium Moving; Downward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 1.5 months; recent velocity used because sales are declining,,
VB-30034(0.45MMX22MM),VB-30034(0.45MMX22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-30034(0.45MMX22MM),,1000.0,25.0,100.0,16.666666666666668,19.166666666666664,16.92913385826772,Slow Moving,15.0,16.666666666666664,26.470588235294116,16.666666666666668,-37.03703703703703,Downward Trend,66.02252917735247,2.6409011670940985,Irregular,5700.0,228.0,342.0,16.666666666666668,0.5,8.333333333333334,0.0,1300.0,0.0,0.0,5700.0,342.0,0.0,Yes,3.05,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-1183.3333333333333,Yes,,0.0,0.0,Slow Moving; Downward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 0.5 months; recent velocity used because sales are declining,,
VB-30054(0.45MMX22MM),VB-30054(0.45MMX22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-30054(0.45MMX22MM),,3550.0,88.75,300.0,50.0,61.625,38.582677165354326,Slow Moving,20.0,16.666666666666664,95.58823529411765,50.0,-47.69230769230769,Downward Trend,204.59074220226046,2.3052477994620895,Irregular,7900.0,89.01408450704226,158.0,50.0,0.5,25.0,0.0,1300.0,0.0,0.0,7900.0,158.0,0.0,Yes,3.05,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-1150.0,Yes,,0.0,0.0,Slow Moving; Downward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 0.5 months; recent velocity used because sales are declining,,
VB-30072 (0.45MMX22MM),VB-30072 (0.45MMX22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-30072 (0.45MMX22MM),,1650.0,41.25,550.0,91.66666666666667,76.54166666666667,42.91338582677165,Medium Moving,22.5,50.0,32.35294117647059,91.66666666666667,183.33333333333334,Strong Upward Trend,89.79142498033985,2.1767618177052084,Irregular,4100.0,99.39393939393939,44.72727272727273,91.66666666666667,2.5,229.16666666666669,0.0,1300.0,0.0,0.0,4100.0,44.72727272727273,0.0,Yes,3.05,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-408.33333333333326,Yes,,0.0,0.0,Medium Moving; Strong Upward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 2.5 months,,
VB-30086(0.45MMX22MM),VB-30086(0.45MMX22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-30086(0.45MMX22MM),,8350.0,208.75,1450.0,241.66666666666666,231.79166666666666,66.92913385826772,Medium Moving,25.0,50.0,202.94117647058823,241.66666666666666,19.082125603864732,Stable Trend,427.8580372039306,2.0496193398990687,Irregular,5200.0,24.910179640718564,21.517241379310345,231.79166666666666,2.0,463.5833333333333,0.0,1300.0,0.0,0.0,5200.0,22.43393852238001,0.0,Yes,3.05,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-258.33333333333326,Yes,,0.0,0.0,Medium Moving; Stable Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 2.0 months,,
VB-30167 (0.45MMX22MM),VB-30167 (0.45MMX22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-30167 (0.45MMX22MM),,2700.0,67.5,100.0,16.666666666666668,31.916666666666664,22.440944881889763,Slow Moving,22.5,16.666666666666664,76.47058823529412,16.666666666666668,-78.20512820512819,Strong Downward Trend,152.14281414985035,2.25396761703482,Irregular,8650.0,128.14814814814815,519.0,16.666666666666668,0.0,0.0,0.0,1300.0,0.0,0.0,8650.0,519.0,0.0,Yes,3.05,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-1183.3333333333333,Yes,,0.0,0.0,Slow Moving; Strong Downward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; recent velocity used because sales are declining,,
VB-30181(0.45MMX22MM),VB-30181(0.45MMX22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-30181(0.45MMX22MM),,950.0,23.75,300.0,50.0,42.125,26.77165354330709,Slow Moving,12.5,33.33333333333333,19.11764705882353,50.0,161.53846153846155,Strong Upward Trend,86.22235714589848,3.6304150377220417,Irregular,6400.0,269.4736842105263,128.0,50.0,1.0,50.0,0.0,1300.0,0.0,0.0,6400.0,128.0,0.0,Yes,3.05,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-1150.0,Yes,,0.0,0.0,Slow Moving; Strong Upward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 1.0 months,,
VB-30216 (0.45X22MM),VB-30216 (0.45X22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-30216 (0.45X22MM),,2750.0,68.75,250.0,41.666666666666664,49.791666666666664,33.46456692913386,Slow Moving,17.5,16.666666666666664,73.52941176470588,41.666666666666664,-43.33333333333334,Downward Trend,172.7186462696798,2.5122712184680696,Irregular,2650.0,38.54545454545455,63.6,41.666666666666664,0.5,20.833333333333332,0.0,1300.0,0.0,0.0,2650.0,63.6,0.0,Yes,3.05,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-1158.3333333333333,Yes,,0.0,0.0,Slow Moving; Downward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 0.5 months; recent velocity used because sales are declining,,
VB-4013 (0.45MMX22MM),VB-4013 (0.45MMX22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-4013 (0.45MMX22MM),,2300.0,57.5,250.0,41.666666666666664,46.416666666666664,30.511811023622048,Slow Moving,25.0,50.0,60.294117647058826,41.666666666666664,-30.894308943089438,Downward Trend,146.56319193702504,2.5489250771656526,Irregular,4950.0,86.08695652173913,118.80000000000001,41.666666666666664,0.5,20.833333333333332,0.0,1300.0,0.0,0.0,4950.0,118.80000000000001,0.0,Yes,3.05,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-1158.3333333333333,Yes,,0.0,0.0,Slow Moving; Downward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 0.5 months; recent velocity used because sales are declining,,
VB-5063 (0.45X22MM),VB-5063 (0.45X22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-5063 (0.45X22MM),,11050.0,276.25,3950.0,658.3333333333334,543.7083333333333,87.79527559055119,Fast Moving,27.5,50.0,208.8235294117647,658.3333333333334,215.25821596244134,Strong Upward Trend,558.2697055210538,2.0208858118409188,Irregular,7050.0,25.520361990950228,10.708860759493671,658.3333333333334,3.0,1975.0,0.0,1300.0,0.0,0.0,7050.0,10.708860759493671,0.0,Yes,3.05,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,1158.3333333333335,Yes,,0.0,0.0,Fast Moving; Strong Upward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 3.0 months,,
VB-5095 (0.45X22MM),VB-5095 (0.45X22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-5095 (0.45X22MM),,21300.0,532.5,6300.0,1050.0,894.75,92.1259842519685,Very Fast Moving,25.0,50.0,441.1764705882353,1050.0,138.0,Strong Upward Trend,988.689238464954,1.8566934055679887,Irregular,10450.0,19.624413145539908,9.952380952380953,1050.0,3.5,3675.0,0.0,1300.0,0.0,0.0,10450.0,9.952380952380953,0.0,Yes,3.05,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,2550.0,Yes,,0.0,0.0,Very Fast Moving; Strong Upward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 3.5 months,,
VB-5171 (0.45X22MM),VB-5171 (0.45X22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-5171 (0.45X22MM),,4750.0,118.75,700.0,116.66666666666667,117.29166666666667,54.330708661417326,Medium Moving,22.5,33.33333333333333,119.11764705882354,116.66666666666667,-2.057613168724281,Stable Trend,239.57427519108418,2.0174675805564983,Irregular,6800.0,57.26315789473684,58.285714285714285,117.29166666666667,2.0,234.58333333333334,0.0,1300.0,0.0,0.0,6800.0,57.97513321492007,0.0,Yes,3.05,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-383.33333333333326,Yes,,0.0,0.0,Medium Moving; Stable Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 2.0 months,,
VB-5373 (0.45X22MM),VB-5373 (0.45X22MM),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VB-5373 (0.45X22MM),,13600.0,340.0,2800.0,466.6666666666667,428.6666666666667,83.07086614173228,Fast Moving,27.5,50.0,317.6470588235294,466.6666666666667,46.9135802469136,Upward Trend,660.9239841468252,1.943894071020074,Irregular,8850.0,26.029411764705884,18.96428571428571,466.6666666666667,3.0,1400.0,0.0,1300.0,0.0,0.0,8850.0,18.96428571428571,0.0,Yes,3.05,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,966.6666666666665,Yes,,0.0,0.0,Fast Moving; Upward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 3.0 months,,
