Invoice No,Item Name,Qty,Amount,Date,Rate,CGST%,CGST,SGST%,SGST,IGST%,IGST,SlNo
431,VAY BAND 1261HG (DARK GREY),500.00,4124.10,23-10-23,6.99,9.00,314.55,9.00,314.55,0.00,0.00,1869
432,VAY BAND REALWOOD LIGHT MAT,200.00,1099.76,23-10-23,4.66,9.00,83.88,9.00,83.88,0.00,0.00,1870
432,VAY BAND REALWOOD LIGHT MAT 40MMX50MTR,50.00,650.18,23-10-23,11.02,9.00,49.59,9.00,49.59,0.00,0.00,1871
432,VAY BAND REALWOOD-2 DARK MAT,50.00,274.94,23-10-23,4.66,9.00,20.97,9.00,20.97,0.00,0.00,1872
433,VAY BAND 10485,1200.00,6131.28,23-10-23,4.33,9.00,467.64,9.00,467.64,0.00,0.00,1873
433,VAY BAND 1113HG(OFF-WHITE),750.00,6186.14,23-10-23,6.99,9.00,471.82,9.00,471.82,0.00,0.00,1874
433,VAY BAND 1113MT(OFF-WHITE),500.00,2377.70,23-10-23,4.03,9.00,181.35,9.00,181.35,0.00,0.00,1875
433,VAY BAND 19070,600.00,3065.64,23-10-23,4.33,9.00,233.82,9.00,233.82,0.00,0.00,1876
434,VAY BAND 10659,250.00,1303.90,23-10-23,4.42,9.00,99.45,9.00,99.45,0.00,0.00,1877
434,VAY BAND 11510,750.00,3911.70,23-10-23,4.42,9.00,298.35,9.00,298.35,0.00,0.00,1878
435,VAY BAND 1011HG(P-WHITE),250.00,2062.06,23-10-23,6.99,9.00,157.28,9.00,157.28,0.00,0.00,1879
435,VAY BAND 1011MT(P-WHITE),250.00,1188.86,23-10-23,4.03,9.00,90.68,9.00,90.68,0.00,0.00,1880
435,VAY BAND 1113MT(OFF-WHITE),250.00,1188.86,23-10-23,4.03,9.00,90.68,9.00,90.68,0.00,0.00,1881
435,VAY BAND 11510,250.00,1277.34,23-10-23,4.33,9.00,97.42,9.00,97.42,0.00,0.00,1882
435,VAY BAND 1261HG (DARK GREY),100.00,824.82,23-10-23,6.99,9.00,62.91,9.00,62.91,0.00,0.00,1883
435,VAY BAND 1261MATT (DARK GREY),100.00,475.54,23-10-23,4.03,9.00,36.27,9.00,36.27,0.00,0.00,1884
435,VAY BAND 1313 HG CLUD GREY,200.00,1649.64,23-10-23,6.99,9.00,125.82,9.00,125.82,0.00,0.00,1885
435,VAY BAND 1313 MT CLUD GREY,100.00,475.54,23-10-23,4.03,9.00,36.27,9.00,36.27,0.00,0.00,1886
435,VAY BAND 1401 BLACK MATT,100.00,475.54,23-10-23,4.03,9.00,36.27,9.00,36.27,0.00,0.00,1887
435,VAY BAND REALWOOD-2 DARK MAT,500.00,2554.70,23-10-23,4.33,9.00,194.85,9.00,194.85,0.00,0.00,1888
436,VAY BAND 19079,300.00,1649.64,24-10-23,4.66,9.00,125.82,9.00,125.82,0.00,0.00,1889
436,VAY BAND 30007MT,400.00,2204.24,24-10-23,4.67,9.00,168.12,9.00,168.12,0.00,0.00,1890
437,VAY BAND 5095MT,100.00,551.06,24-10-23,4.67,9.00,42.03,9.00,42.03,0.00,0.00,1891
438,VAY BAND 10659,100.00,510.94,25-10-23,4.33,9.00,38.97,9.00,38.97,0.00,0.00,1892
438,VAY BAND 10944,150.00,766.42,25-10-23,4.33,9.00,58.46,9.00,58.46,0.00,0.00,1893
438,VAY BAND 1113MT(OFF-WHITE),400.00,1902.16,25-10-23,4.03,9.00,145.08,9.00,145.08,0.00,0.00,1894
438,VAY BAND 11510,100.00,510.94,25-10-23,4.33,9.00,38.97,9.00,38.97,0.00,0.00,1895
438,VAY BAND 19070,250.00,1277.34,25-10-23,4.33,9.00,97.42,9.00,97.42,0.00,0.00,1896
438,VAY BAND 19071,250.00,1277.34,25-10-23,4.33,9.00,97.42,9.00,97.42,0.00,0.00,1897
439,VAY BAND 10659,250.00,1277.34,25-10-23,4.33,9.00,97.42,9.00,97.42,0.00,0.00,1898
439,VAY BAND 1401 BLACK MATT,250.00,1188.86,25-10-23,4.03,9.00,90.68,9.00,90.68,0.00,0.00,1899
439,VAY BAND 1873,250.00,1277.34,25-10-23,4.33,9.00,97.42,9.00,97.42,0.00,0.00,1900
439,VAY BAND 5063MT,250.00,1277.34,25-10-23,4.33,9.00,97.42,9.00,97.42,0.00,0.00,1901
439,VAY BAND REALWOOD LIGHT MAT,250.00,1277.34,25-10-23,4.33,9.00,97.42,9.00,97.42,0.00,0.00,1902
440,VAY BAND 10659,200.00,1043.12,26-10-23,4.42,9.00,79.56,9.00,79.56,0.00,0.00,1903
440,VAY BAND 1113MT(OFF-WHITE),400.00,1902.16,26-10-23,4.03,9.00,145.08,9.00,145.08,0.00,0.00,1904
440,VAY BAND 1261HG (DARK GREY),200.00,1692.12,26-10-23,7.17,9.00,129.06,9.00,129.06,0.00,0.00,1905
440,VAY BAND 1261MATT (DARK GREY),200.00,951.08,26-10-23,4.03,9.00,72.54,9.00,72.54,0.00,0.00,1906
441,VAY BAND 1013,50.00,255.46,26-10-23,4.33,9.00,19.48,9.00,19.48,0.00,0.00,1907
441,VAY BAND 10450,250.00,1277.34,26-10-23,4.33,9.00,97.42,9.00,97.42,0.00,0.00,1908
441,VAY BAND 10485,250.00,1277.34,26-10-23,4.33,9.00,97.42,9.00,97.42,0.00,0.00,1909
441,VAY BAND 10659,250.00,1277.34,26-10-23,4.33,9.00,97.42,9.00,97.42,0.00,0.00,1910
441,VAY BAND 10944,250.00,1277.34,26-10-23,4.33,9.00,97.42,9.00,97.42,0.00,0.00,1911
441,VAY BAND 1113HG(OFF-WHITE),250.00,2062.06,26-10-23,6.99,9.00,157.28,9.00,157.28,0.00,0.00,1912
441,VAY BAND 11510,250.00,1277.34,26-10-23,4.33,9.00,97.42,9.00,97.42,0.00,0.00,1913
441,VAY BAND 1261HG (DARK GREY),250.00,2062.06,26-10-23,6.99,9.00,157.28,9.00,157.28,0.00,0.00,1914
441,VAY BAND 1313 HG CLUD GREY,250.00,2062.06,26-10-23,6.99,9.00,157.28,9.00,157.28,0.00,0.00,1915
441,VAY BAND 1515 VENGA MT,150.00,766.42,26-10-23,4.33,9.00,58.46,9.00,58.46,0.00,0.00,1916
441,VAY BAND 1873,250.00,1277.34,26-10-23,4.33,9.00,97.42,9.00,97.42,0.00,0.00,1917
441,VAY BAND 19074,250.00,1277.34,26-10-23,4.33,9.00,97.42,9.00,97.42,0.00,0.00,1918
441,VAY BAND 19079,250.00,1277.34,26-10-23,4.33,9.00,97.42,9.00,97.42,0.00,0.00,1919
441,VAY BAND 30029MT,250.00,1277.34,26-10-23,4.33,9.00,97.42,9.00,97.42,0.00,0.00,1920
441,VAY BAND 30054MT,250.00,1277.34,26-10-23,4.33,9.00,97.42,9.00,97.42,0.00,0.00,1921
441,VAY BAND 30086MT,250.00,1277.34,26-10-23,4.33,9.00,97.42,9.00,97.42,0.00,0.00,1922
441,VAY BAND 5063MT,250.00,1277.34,26-10-23,4.33,9.00,97.42,9.00,97.42,0.00,0.00,1923
441,VAY BAND 5095MT,250.00,1277.34,26-10-23,4.33,9.00,97.42,9.00,97.42,0.00,0.00,1924
441,VAY BAND 5465MT,250.00,1277.34,26-10-23,4.33,9.00,97.42,9.00,97.42,0.00,0.00,1925
441,VAY BAND 5772,150.00,766.42,26-10-23,4.33,9.00,58.46,9.00,58.46,0.00,0.00,1926
441,VAY BAND 5774,150.00,766.42,26-10-23,4.33,9.00,58.46,9.00,58.46,0.00,0.00,1927
441,VAY BAND REALWOOD LIGHT MAT,500.00,2554.70,26-10-23,4.33,9.00,194.85,9.00,194.85,0.00,0.00,1928
441,VAY BAND REALWOOD-2 DARK MAT,250.00,1277.34,26-10-23,4.33,9.00,97.42,9.00,97.42,0.00,0.00,1929
442,VAY BAND 1401 BLACK MATT,250.00,1188.86,26-10-23,4.03,9.00,90.68,9.00,90.68,0.00,0.00,1930
442,VAY BAND 1515 VENGA MT,250.00,1374.70,26-10-23,4.66,9.00,104.85,9.00,104.85,0.00,0.00,1931
443,VAY BAND 1261HG (DARK GREY),250.00,2115.14,26-10-23,7.17,9.00,161.32,9.00,161.32,0.00,0.00,1932
443,VAY BAND 1313 HG CLUD GREY,250.00,2115.14,26-10-23,7.17,9.00,161.32,9.00,161.32,0.00,0.00,1933
444,VAY BAND 1011HG(P-WHITE),50.00,423.02,26-10-23,7.17,9.00,32.26,9.00,32.26,0.00,0.00,1934
444,VAY BAND 30029MT,50.00,274.94,26-10-23,4.66,9.00,20.97,9.00,20.97,0.00,0.00,1935
445,VAY BAND 19070,150.00,824.82,27-10-23,4.66,9.00,62.91,9.00,62.91,0.00,0.00,1936
446,VAY BAND 1011HG(P-WHITE),250.00,2124.00,28-10-23,7.20,9.00,162.00,9.00,162.00,0.00,0.00,1937
446,VAY BAND 10450,250.00,1303.90,28-10-23,4.42,9.00,99.45,9.00,99.45,0.00,0.00,1938
446,VAY BAND 1113MT(OFF-WHITE),250.00,1188.86,28-10-23,4.03,9.00,90.68,9.00,90.68,0.00,0.00,1939
446,VAY BAND 19070,250.00,1303.90,28-10-23,4.42,9.00,99.45,9.00,99.45,0.00,0.00,1940
447,VAY BAND 1011HG(P-WHITE),150.00,1237.22,28-10-23,6.99,9.00,94.36,9.00,94.36,0.00,0.00,1941
447,VAY BAND 1011MT(P-WHITE),150.00,713.30,28-10-23,4.03,9.00,54.40,9.00,54.40,0.00,0.00,1942
447,VAY BAND 10485,250.00,1277.34,28-10-23,4.33,9.00,97.42,9.00,97.42,0.00,0.00,1943
447,VAY BAND 10659,250.00,1277.34,28-10-23,4.33,9.00,97.42,9.00,97.42,0.00,0.00,1944
447,VAY BAND 1101HG LIGHT GREY,150.00,1237.22,28-10-23,6.99,9.00,94.36,9.00,94.36,0.00,0.00,1945
447,VAY BAND 1113HG(OFF-WHITE),150.00,1237.22,28-10-23,6.99,9.00,94.36,9.00,94.36,0.00,0.00,1946
447,VAY BAND 1113MT(OFF-WHITE),150.00,713.30,28-10-23,4.03,9.00,54.40,9.00,54.40,0.00,0.00,1947
447,VAY BAND 1261HG (DARK GREY),150.00,1237.22,28-10-23,6.99,9.00,94.36,9.00,94.36,0.00,0.00,1948
447,VAY BAND 1873,150.00,766.42,28-10-23,4.33,9.00,58.46,9.00,58.46,0.00,0.00,1949
447,VAY BAND 5373MT,150.00,766.42,28-10-23,4.33,9.00,58.46,9.00,58.46,0.00,0.00,1950
447,VAY BAND REALWOOD-2 DARK MAT,200.00,1021.88,28-10-23,4.33,9.00,77.94,9.00,77.94,0.00,0.00,1951
448,VAY BAND 10659,500.00,2749.40,28-10-23,4.66,9.00,209.70,9.00,209.70,0.00,0.00,1952
449,POLYFIX WPC GRADE 50GM,41.00,4334.84,28-10-23,89.60,9.00,330.62,9.00,330.62,0.00,0.00,1953
450,VAY BAND 1011HG(P-WHITE),150.00,1274.40,30-10-23,7.20,9.00,97.20,9.00,97.20,0.00,0.00,1954
450,VAY BAND 10450,250.00,1303.90,30-10-23,4.42,9.00,99.45,9.00,99.45,0.00,0.00,1955
450,VAY BAND 10659,250.00,1303.90,30-10-23,4.42,9.00,99.45,9.00,99.45,0.00,0.00,1956
450,VAY BAND 1262 HG,250.00,2124.00,30-10-23,7.20,9.00,162.00,9.00,162.00,0.00,0.00,1957
450,VAY BAND 1313 MT CLUD GREY,200.00,951.08,30-10-23,4.03,9.00,72.54,9.00,72.54,0.00,0.00,1958
451,VAY BAND 10659,200.00,1099.76,30-10-23,4.66,9.00,83.88,9.00,83.88,0.00,0.00,1959
451,VAY BAND 5373MT,50.00,275.54,30-10-23,4.67,9.00,21.02,9.00,21.02,0.00,0.00,1960
451,VAY BAND REALWOOD LIGHT MAT,100.00,549.88,30-10-23,4.66,9.00,41.94,9.00,41.94,0.00,0.00,1961
451,VAY BAND REALWOOD-2 DARK MAT,100.00,549.88,30-10-23,4.66,9.00,41.94,9.00,41.94,0.00,0.00,1962
452,VAY BAND 1011HG(P-WHITE),50.00,423.02,30-10-23,7.17,9.00,32.26,9.00,32.26,0.00,0.00,1963
452,VAY BAND 1011MT(P-WHITE),100.00,475.54,30-10-23,4.03,9.00,36.27,9.00,36.27,0.00,0.00,1964
452,VAY BAND 1113MT(OFF-WHITE),200.00,951.08,30-10-23,4.03,9.00,72.54,9.00,72.54,0.00,0.00,1965
452,VAY BAND 1261MATT (DARK GREY),100.00,475.54,30-10-23,4.03,9.00,36.27,9.00,36.27,0.00,0.00,1966
452,VAY BAND REALWOOD-2 DARK MAT,100.00,549.88,30-10-23,4.66,9.00,41.94,9.00,41.94,0.00,0.00,1967
453,POLYFIX-FLX 50GM,20.00,1569.88,30-10-23,66.52,9.00,119.74,9.00,119.74,0.00,0.00,1968
454,VAY BAND 10450,300.00,1532.82,01-11-23,4.33,9.00,116.91,9.00,116.91,0.00,0.00,1969
454,VAY BAND REALWOOD LIGHT MAT,1000.00,5109.40,01-11-23,4.33,9.00,389.70,9.00,389.70,0.00,0.00,1970
455,VAY BAND 1011HG(P-WHITE),150.00,1237.22,02-11-23,6.99,9.00,94.36,9.00,94.36,0.00,0.00,1971
455,VAY BAND 1011MT(P-WHITE) 40MMX50MTR,150.00,1426.62,02-11-23,8.06,9.00,108.81,9.00,108.81,0.00,0.00,1972
455,VAY BAND 1113HG(OFF-WHITE),250.00,2062.06,02-11-23,6.99,9.00,157.28,9.00,157.28,0.00,0.00,1973
455,VAY BAND 1113HG(OFF-WHITE)40MMX50MTR,50.00,767.00,02-11-23,13.00,9.00,58.50,9.00,58.50,0.00,0.00,1974
455,VAY BAND 1113MT(OFF-WHITE),500.00,2377.70,02-11-23,4.03,9.00,181.35,9.00,181.35,0.00,0.00,1975
455,VAY BAND 1113MT(OFF-WHITE) 40MMX50MTR,50.00,475.54,02-11-23,8.06,9.00,36.27,9.00,36.27,0.00,0.00,1976
455,VAY BAND 1261MATT (DARK GREY),150.00,713.30,02-11-23,4.03,9.00,54.40,9.00,54.40,0.00,0.00,1977
455,VAY BAND 1267 LITE GREY,150.00,713.30,02-11-23,4.03,9.00,54.40,9.00,54.40,0.00,0.00,1978
455,VAY BAND 1313 HG CLUD GREY,150.00,1237.22,02-11-23,6.99,9.00,94.36,9.00,94.36,0.00,0.00,1979
455,VAY BAND 1313 MT CLUD GREY,150.00,713.30,02-11-23,4.03,9.00,54.40,9.00,54.40,0.00,0.00,1980
455,VAY BAND 30167MT,150.00,766.42,02-11-23,4.33,9.00,58.46,9.00,58.46,0.00,0.00,1981
455,VAY BAND 5550MT,100.00,510.94,02-11-23,4.33,9.00,38.97,9.00,38.97,0.00,0.00,1982
456,POLYFIX-FLX 50GM,20.00,1569.88,02-11-23,66.52,9.00,119.74,9.00,119.74,0.00,0.00,1983
456,VAY BAND 1113HG(OFF-WHITE),500.00,4230.30,02-11-23,7.17,9.00,322.65,9.00,322.65,0.00,0.00,1984
457,VAY BAND 10659,300.00,1649.64,06-11-23,4.66,9.00,125.82,9.00,125.82,0.00,0.00,1985
458,VAY BAND 11510,100.00,549.88,08-11-23,4.66,9.00,41.94,9.00,41.94,0.00,0.00,1986
459,VAY BAND 1261HG (DARK GREY),1500.00,12372.30,08-11-23,6.99,9.00,943.65,9.00,943.65,0.00,0.00,1987
460,VAY BAND 1011HG(P-WHITE),250.00,2062.06,08-11-23,6.99,9.00,157.28,9.00,157.28,0.00,0.00,1988
460,VAY BAND 1011MT(P-WHITE),150.00,713.30,08-11-23,4.03,9.00,54.40,9.00,54.40,0.00,0.00,1989
460,VAY BAND 10485,150.00,766.42,08-11-23,4.33,9.00,58.46,9.00,58.46,0.00,0.00,1990
460,VAY BAND 10659,350.00,1788.30,08-11-23,4.33,9.00,136.40,9.00,136.40,0.00,0.00,1991
460,VAY BAND 11510,100.00,510.94,08-11-23,4.33,9.00,38.97,9.00,38.97,0.00,0.00,1992
460,VAY BAND 1261HG (DARK GREY),100.00,824.82,08-11-23,6.99,9.00,62.91,9.00,62.91,0.00,0.00,1993
460,VAY BAND 1261MATT (DARK GREY),50.00,237.78,08-11-23,4.03,9.00,18.14,9.00,18.14,0.00,0.00,1994
460,VAY BAND 1262 HG,100.00,824.82,08-11-23,6.99,9.00,62.91,9.00,62.91,0.00,0.00,1995
461,VAY BAND 1013,250.00,1303.90,08-11-23,4.42,9.00,99.45,9.00,99.45,0.00,0.00,1996
461,VAY BAND 10659,500.00,2607.80,08-11-23,4.42,9.00,198.90,9.00,198.90,0.00,0.00,1997
461,VAY BAND 1113MT(OFF-WHITE),250.00,1188.86,08-11-23,4.03,9.00,90.68,9.00,90.68,0.00,0.00,1998
462,VAY BAND 1261HG (DARK GREY),250.00,2115.14,08-11-23,7.17,9.00,161.32,9.00,161.32,0.00,0.00,1999
463,VAY BAND 10450,250.00,1277.34,08-11-23,4.33,9.00,97.42,9.00,97.42,0.00,0.00,2000
463,VAY BAND 10485,750.00,3832.04,08-11-23,4.33,9.00,292.27,9.00,292.27,0.00,0.00,2001
463,VAY BAND 19070,250.00,1277.34,08-11-23,4.33,9.00,97.42,9.00,97.42,0.00,0.00,2002
464,VAY BAND 1011HG(P-WHITE),250.00,2115.14,09-11-23,7.17,9.00,161.32,9.00,161.32,0.00,0.00,2003
464,VAY BAND 1011MT(P-WHITE),250.00,1188.86,09-11-23,4.03,9.00,90.68,9.00,90.68,0.00,0.00,2004
464,VAY BAND 1013,250.00,1374.70,09-11-23,4.66,9.00,104.85,9.00,104.85,0.00,0.00,2005
465,VAY BAND 1011HG(P-WHITE),300.00,2548.80,10-11-23,7.20,9.00,194.40,9.00,194.40,0.00,0.00,2006
465,VAY BAND 10659,200.00,1043.12,10-11-23,4.42,9.00,79.56,9.00,79.56,0.00,0.00,2007
465,VAY BAND 1113HG(OFF-WHITE),200.00,1699.20,10-11-23,7.20,9.00,129.60,9.00,129.60,0.00,0.00,2008
465,VAY BAND 1113MT(OFF-WHITE),50.00,237.78,10-11-23,4.03,9.00,18.14,9.00,18.14,0.00,0.00,2009
465,VAY BAND 1261HG (DARK GREY),250.00,2124.00,10-11-23,7.20,9.00,162.00,9.00,162.00,0.00,0.00,2010
466,VAY BAND 1011HG(P-WHITE),250.00,2065.00,10-11-23,7.00,9.00,157.50,9.00,157.50,0.00,0.00,2011
466,VAY BAND 10485 40MM,50.00,650.78,10-11-23,11.03,9.00,49.64,9.00,49.64,0.00,0.00,2012
466,VAY BAND 1313 HG CLUD GREY,250.00,2065.00,10-11-23,7.00,9.00,157.50,9.00,157.50,0.00,0.00,2013
466,VAY BAND 1313 MT CLUD GREY,200.00,951.08,10-11-23,4.03,9.00,72.54,9.00,72.54,0.00,0.00,2014
466,VAY BAND REALWOOD LIGHT MAT,250.00,1303.90,10-11-23,4.42,9.00,99.45,9.00,99.45,0.00,0.00,2015
467,VAY BAND 1261MATT (DARK GREY),50.00,237.78,10-11-23,4.03,9.00,18.14,9.00,18.14,0.00,0.00,2016
468,VAY BAND 1011MT(P-WHITE),100.00,475.54,11-11-23,4.03,9.00,36.27,9.00,36.27,0.00,0.00,2017
469,VAY BAND 1013,100.00,501.50,11-11-23,4.25,9.00,38.25,9.00,38.25,0.00,0.00,2018
469,VAY BAND 10659,100.00,501.50,11-11-23,4.25,9.00,38.25,9.00,38.25,0.00,0.00,2019
469,VAY BAND 1267 LITE GREY,250.00,1188.86,11-11-23,4.03,9.00,90.68,9.00,90.68,0.00,0.00,2020
469,VAY BAND 30086MT,100.00,501.50,11-11-23,4.25,9.00,38.25,9.00,38.25,0.00,0.00,2021
469,VAY BAND 5095MT,100.00,501.50,11-11-23,4.25,9.00,38.25,9.00,38.25,0.00,0.00,2022
469,VAY BAND 5465MT,50.00,250.74,11-11-23,4.25,9.00,19.12,9.00,19.12,0.00,0.00,2023
469,VAY BAND 5550MT,50.00,250.74,11-11-23,4.25,9.00,19.12,9.00,19.12,0.00,0.00,2024
469,VAY BAND 5772,250.00,1253.74,11-11-23,4.25,9.00,95.62,9.00,95.62,0.00,0.00,2025
470,VAY BAND 10659,300.00,1532.82,11-11-23,4.33,9.00,116.91,9.00,116.91,0.00,0.00,2026
470,VAY BAND 10944,150.00,766.42,11-11-23,4.33,9.00,58.46,9.00,58.46,0.00,0.00,2027
470,VAY BAND 11510,300.00,1532.82,11-11-23,4.33,9.00,116.91,9.00,116.91,0.00,0.00,2028
470,VAY BAND 1261HG (DARK GREY),200.00,1649.64,11-11-23,6.99,9.00,125.82,9.00,125.82,0.00,0.00,2029
470,VAY BAND 1873,300.00,1532.82,11-11-23,4.33,9.00,116.91,9.00,116.91,0.00,0.00,2030
471,VAY BAND 1011HG(P-WHITE) 40MMX50MTR,100.00,1534.00,11-11-23,13.00,9.00,117.00,9.00,117.00,0.00,0.00,2031
471,VAY BAND 1011MT(P-WHITE) 40MMX50MTR,100.00,951.08,11-11-23,8.06,9.00,72.54,9.00,72.54,0.00,0.00,2032
471,VAY BAND 10659,200.00,1021.88,11-11-23,4.33,9.00,77.94,9.00,77.94,0.00,0.00,2033
471,VAY BAND 1113HG(OFF-WHITE)40MMX50MTR,100.00,1534.00,11-11-23,13.00,9.00,117.00,9.00,117.00,0.00,0.00,2034
471,VAY BAND 1113MT(OFF-WHITE) 40MMX50MTR,100.00,951.08,11-11-23,8.06,9.00,72.54,9.00,72.54,0.00,0.00,2035
471,VAY BAND 11510,200.00,1021.88,11-11-23,4.33,9.00,77.94,9.00,77.94,0.00,0.00,2036
471,VAY BAND 1313 HG CLUD GREY,200.00,1649.64,11-11-23,6.99,9.00,125.82,9.00,125.82,0.00,0.00,2037
471,VAY BAND 19070,150.00,766.42,11-11-23,4.33,9.00,58.46,9.00,58.46,0.00,0.00,2038
471,VAY BAND 30086MT,200.00,1021.88,11-11-23,4.33,9.00,77.94,9.00,77.94,0.00,0.00,2039
471,VAY BAND 4013MT,200.00,1021.88,11-11-23,4.33,9.00,77.94,9.00,77.94,0.00,0.00,2040
471,VAY BAND 5063MT,200.00,1021.88,11-11-23,4.33,9.00,77.94,9.00,77.94,0.00,0.00,2041
472,VAY BAND 1011HG(P-WHITE),50.00,423.02,11-11-23,7.17,9.00,32.26,9.00,32.26,0.00,0.00,2042
472,VAY BAND 1011MT(P-WHITE),50.00,237.78,11-11-23,4.03,9.00,18.14,9.00,18.14,0.00,0.00,2043
472,VAY BAND 1113HG(OFF-WHITE),50.00,423.02,11-11-23,7.17,9.00,32.26,9.00,32.26,0.00,0.00,2044
472,VAY BAND 19071,200.00,1099.76,11-11-23,4.66,9.00,83.88,9.00,83.88,0.00,0.00,2045
472,VAY BAND 19074,50.00,274.94,11-11-23,4.66,9.00,20.97,9.00,20.97,0.00,0.00,2046
472,VAY BAND 5373MT,200.00,1102.12,11-11-23,4.67,9.00,84.06,9.00,84.06,0.00,0.00,2047
472,VAY BAND 5772,100.00,549.88,11-11-23,4.66,9.00,41.94,9.00,41.94,0.00,0.00,2048
473,VAY BAND 1011HG(P-WHITE),150.00,1269.10,13-11-23,7.17,9.00,96.80,9.00,96.80,0.00,0.00,2049
473,VAY BAND 10659,100.00,549.88,13-11-23,4.66,9.00,41.94,9.00,41.94,0.00,0.00,2050
473,VAY BAND 1515 VENGA MT,50.00,274.94,13-11-23,4.66,9.00,20.97,9.00,20.97,0.00,0.00,2051
473,VAY BAND REALWOOD-2 DARK MAT,100.00,549.88,13-11-23,4.66,9.00,41.94,9.00,41.94,0.00,0.00,2052
474,VAY BAND REALWOOD LIGHT MAT,50.00,274.94,14-11-23,4.66,9.00,20.97,9.00,20.97,0.00,0.00,2053
475,VAY BAND 10450,250.00,1374.70,14-11-23,4.66,9.00,104.85,9.00,104.85,0.00,0.00,2054
476,VAY BAND 1011HG(P-WHITE),250.00,2000.10,14-11-23,6.78,9.00,152.55,9.00,152.55,0.00,0.00,2055
476,VAY BAND 1011MT(P-WHITE),500.00,2377.70,14-11-23,4.03,9.00,181.35,9.00,181.35,0.00,0.00,2056
476,VAY BAND 1101HG LIGHT GREY,250.00,2000.10,14-11-23,6.78,9.00,152.55,9.00,152.55,0.00,0.00,2057
476,VAY BAND 1261HG (DARK GREY),250.00,2000.10,14-11-23,6.78,9.00,152.55,9.00,152.55,0.00,0.00,2058
476,VAY BAND 1261MATT (DARK GREY),250.00,1188.86,14-11-23,4.03,9.00,90.68,9.00,90.68,0.00,0.00,2059
476,VAY BAND 1313 HG CLUD GREY,500.00,4000.20,14-11-23,6.78,9.00,305.10,9.00,305.10,0.00,0.00,2060
476,VAY BAND 1313 MT CLUD GREY,250.00,1188.86,14-11-23,4.03,9.00,90.68,9.00,90.68,0.00,0.00,2061
476,VAY BAND 19070,250.00,1250.80,14-11-23,4.24,9.00,95.40,9.00,95.40,0.00,0.00,2062
476,VAY BAND 30086MT,250.00,1250.80,14-11-23,4.24,9.00,95.40,9.00,95.40,0.00,0.00,2063
476,VAY BAND 5063MT,250.00,1250.80,14-11-23,4.24,9.00,95.40,9.00,95.40,0.00,0.00,2064
476,VAY BAND 5095MT,250.00,1250.80,14-11-23,4.24,9.00,95.40,9.00,95.40,0.00,0.00,2065
476,VAY BAND 5550MT,250.00,1250.80,14-11-23,4.24,9.00,95.40,9.00,95.40,0.00,0.00,2066
476,VAY BAND REALWOOD LIGHT MAT,250.00,1250.80,14-11-23,4.24,9.00,95.40,9.00,95.40,0.00,0.00,2067
476,VAY BAND REALWOOD-2 DARK MAT,250.00,1250.80,14-11-23,4.24,9.00,95.40,9.00,95.40,0.00,0.00,2068
477,VAY BAND 1013,250.00,1374.70,14-11-23,4.66,9.00,104.85,9.00,104.85,0.00,0.00,2069
477,VAY BAND REALWOOD-2 DARK MAT,300.00,1649.64,14-11-23,4.66,9.00,125.82,9.00,125.82,0.00,0.00,2070
478,VAY BAND 10659,100.00,549.88,15-11-23,4.66,9.00,41.94,9.00,41.94,0.00,0.00,2071
479,VAY BAND 1013,250.00,1250.80,15-11-23,4.24,9.00,95.40,9.00,95.40,0.00,0.00,2072
479,VAY BAND 10450,150.00,750.48,15-11-23,4.24,9.00,57.24,9.00,57.24,0.00,0.00,2073
479,VAY BAND 10485,150.00,750.48,15-11-23,4.24,9.00,57.24,9.00,57.24,0.00,0.00,2074
479,VAY BAND 10659,250.00,1250.80,15-11-23,4.24,9.00,95.40,9.00,95.40,0.00,0.00,2075
479,VAY BAND 11510,150.00,750.48,15-11-23,4.24,9.00,57.24,9.00,57.24,0.00,0.00,2076
479,VAY BAND 1313 HG CLUD GREY,150.00,1200.06,15-11-23,6.78,9.00,91.53,9.00,91.53,0.00,0.00,2077
479,VAY BAND 1515 VENGA MT,150.00,750.48,15-11-23,4.24,9.00,57.24,9.00,57.24,0.00,0.00,2078
479,VAY BAND 1873,250.00,1250.80,15-11-23,4.24,9.00,95.40,9.00,95.40,0.00,0.00,2079
479,VAY BAND 30007MT,150.00,750.48,15-11-23,4.24,9.00,57.24,9.00,57.24,0.00,0.00,2080
479,VAY BAND 30216MT,150.00,750.48,15-11-23,4.24,9.00,57.24,9.00,57.24,0.00,0.00,2081
479,VAY BAND 5772,250.00,1250.80,15-11-23,4.24,9.00,95.40,9.00,95.40,0.00,0.00,2082
480,VAY BAND 10485,400.00,2199.52,16-11-23,4.66,9.00,167.76,9.00,167.76,0.00,0.00,2083
480,VAY BAND 10485 40MM,50.00,650.78,16-11-23,11.03,9.00,49.64,9.00,49.64,0.00,0.00,2084
481,VAY BAND 1011HG(P-WHITE) 40MMX50MTR,50.00,767.00,16-11-23,13.00,9.00,58.50,9.00,58.50,0.00,0.00,2085
481,VAY BAND 1011MT(P-WHITE) 40MMX50MTR,50.00,475.54,16-11-23,8.06,9.00,36.27,9.00,36.27,0.00,0.00,2086
481,VAY BAND 10485,250.00,1277.34,16-11-23,4.33,9.00,97.42,9.00,97.42,0.00,0.00,2087
